kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect4_sp_sub_priv_iter_8192_kernel	1	1	246123	7857	685870	1583569	292792	0	0	0	1	0	0	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	0	0	0	0	0	0	0	0	0	0	0	2	944244	0	0	0	0	685870	0	685870	11326	342935	0	228623	0	228623	685870	114311	179	457247	685870	0	0	2319335	0	0	
vect4_sp_sub_priv_iter_8192_kernel	1	2	246082	7825	683053	1582786	292710	0	0	0	1	0	0	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	0	0	0	0	0	0	0	0	0	0	0	2	469224	0	0	0	0	683053	0	683053	11030	341526	0	227684	0	227684	0	113842	186	455369	683053	0	0	2227782	0	0	
vect4_sp_sub_priv_iter_8192_kernel	1	4	246165	7826	683227	1581916	292690	0	0	0	1	0	0	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	0	0	0	0	0	0	0	0	0	0	0	2	537040	0	0	0	0	683227	0	683227	10790	341613	0	227743	0	227742	339328	113871	181	455485	683227	0	0	2166747	0	0	
vect4_sp_sub_priv_iter_8192_kernel	1	8	245957	7956	694594	1588380	292446	0	0	0	1	0	0	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	66224	0	0	0	0	0	0	0	0	0	0	0	4	470928	0	0	0	0	694594	0	694594	11182	347297	0	231531	0	231531	690259	115766	183	463062	694594	2899169	10192871	2319335	244140	0	
vect4_sp_sub_priv_iter_8192_kernel	1	16	246040	7826	683281	1584680	292635	0	0	0	1	0	0	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	131796	0	0	0	0	0	0	0	0	0	0	0	8	469736	0	0	0	0	683281	0	683281	11085	341640	0	227760	0	227760	682109	113880	177	455520	683281	2990722	10650634	2166747	488281	0	
vect4_sp_sub_priv_iter_8192_kernel	1	32	307832	8607	751395	1763226	357319	0	0	0	1	0	0	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	262940	0	0	0	0	0	0	0	0	0	0	0	16	534248	0	0	0	0	751395	0	751395	12360	375697	0	250464	0	250465	748481	125233	180	500930	751395	2990722	10253905	2563476	488281	0	
vect4_sp_sub_priv_iter_8192_kernel	1	64	308040	8583	749314	1766703	357219	0	0	0	2	0	0	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	525880	0	0	0	0	0	0	0	0	0	0	0	32	534332	0	0	0	0	749314	0	749314	11782	374657	0	249771	0	249771	747587	124886	180	499542	749314	2990722	10131835	2471923	488281	0	
vect4_sp_sub_priv_iter_8192_kernel	1	128	307832	8674	757179	1759775	357265	0	0	0	4	0	0	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	1051760	0	0	0	0	0	0	0	0	0	0	0	64	534136	0	0	0	0	757179	0	757179	11831	378589	0	252393	0	252393	751013	126196	190	504786	757179	1434326	5035400	2502441	244140	0	
vect4_sp_sub_priv_iter_8192_kernel	1	256	307915	8585	749428	1770534	357169	0	0	0	8	0	0	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	2103520	0	0	0	0	0	0	0	0	0	0	0	128	534456	0	0	0	0	749428	0	749428	12347	374713	0	249809	0	249809	749428	124904	187	499619	749428	3021239	10406493	2532958	518798	0	
vect4_sp_sub_priv_iter_8192_kernel	2	256	308457	8602	750958	1769433	357882	0	0	0	16	0	0	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	4207040	0	0	0	0	0	0	0	0	0	0	0	256	534520	0	0	0	0	750958	0	750958	12387	375479	0	250319	0	250319	750738	125159	197	500639	750958	2899169	10253906	2563476	488281	0	
vect4_sp_sub_priv_iter_8192_kernel	3	256	308957	8652	755357	1778025	358470	0	0	0	24	0	0	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	6310560	0	0	0	0	0	0	0	0	0	0	0	384	536628	0	0	0	0	755357	0	755357	11925	377678	0	251785	0	251786	755357	125893	204	503572	755357	3051757	10742187	2563476	518798	0	
vect4_sp_sub_priv_iter_8192_kernel	4	256	309582	8744	763339	1776789	359165	0	0	0	32	0	0	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	6310928	0	0	0	0	0	0	0	0	0	0	0	512	536512	0	0	0	0	763339	0	763339	12590	381670	0	254446	0	254446	762663	127223	380966	508892	763339	2929687	10192870	2502441	488281	0	
vect4_sp_sub_priv_iter_8192_kernel	5	256	309999	8679	757671	1779199	359579	0	0	0	40	0	0	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	6311296	0	0	0	0	0	0	0	0	0	0	0	640	537848	0	0	0	0	757671	0	757671	12451	378836	0	252557	0	252557	752668	126278	232	505114	757671	3051757	10742187	2563476	549316	0	
vect4_sp_sub_priv_iter_8192_kernel	6	256	310332	8659	755927	1780228	360006	0	0	0	48	0	0	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	6311664	0	0	0	0	0	0	0	0	0	0	0	768	536568	0	0	0	0	755927	0	755927	12393	377963	0	251976	0	251976	754482	125988	234	503952	755927	2929687	10253906	2502441	488281	0	
vect4_sp_sub_priv_iter_8192_kernel	7	256	435332	10155	886534	2140958	491029	0	0	0	56	0	0	7372254	7372254	7372254	7372254	7372254	7372254	7372254	7372254	7372254	7372254	7372254	7372254	7372254	7372254	0	0	0	0	0	0	0	0	0	0	0	896	668468	0	0	0	0	886534	0	886534	14543	443267	0	295511	0	295511	884607	147756	234	591022	886534	2899169	10345458	2990722	488281	0	
vect4_sp_sub_priv_iter_8192_kernel	8	256	438623	10277	897229	2154802	494201	0	0	0	64	0	0	8427911	8427911	8427911	8427911	8427911	8427911	8427911	8427911	8427911	8427911	8427911	8427911	8427911	8427911	0	0	0	0	0	0	0	0	0	0	0	1024	673588	0	0	0	0	897229	0	897229	14653	448615	0	299076	0	299076	896313	149538	253	598152	897229	2960204	10742187	3051757	488281	0	
vect4_sp_sub_priv_iter_8192_kernel	9	256	439665	10203	890704	2163822	495484	0	0	0	72	0	0	9471806	9471806	9471806	9471806	9471806	9471806	9471806	9471806	9471806	9471806	9471806	9471806	9471806	9471806	0	0	0	0	0	0	0	0	0	0	0	1152	673676	0	0	0	0	890704	0	890704	14544	445352	0	296901	0	296901	888780	148451	254	593802	890704	2990722	10620117	3051757	518798	0	
vect4_sp_sub_priv_iter_8192_kernel	10	256	558039	11632	1015487	2499516	619074	0	0	0	80	0	0	10523353	10523353	10523353	10523353	10523353	10523353	10523353	10523353	10523353	10523353	10523353	10523353	10523353	10523353	0	0	0	0	0	0	0	0	0	0	0	1280	795860	0	0	0	0	1015487	0	1015487	16523	507743	0	338495	0	338496	1015231	169248	270	676991	1015487	2990722	10742187	3448485	488281	0	
vect4_sp_sub_priv_iter_8192_kernel	11	256	558706	11618	1014208	2499854	620113	0	0	0	88	0	0	11567071	11567071	11567071	11567071	11567071	11567071	11567071	11567071	11567071	11567071	11567071	11567071	11567071	11567071	0	0	0	0	0	0	0	0	0	0	0	1408	796472	0	0	0	0	1014208	0	1014208	16458	507104	0	338069	0	338069	1012594	169034	264	676139	1014208	2990722	10803222	3479003	457763	0	
