kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect2_sp_mad_power_kernel	1	1	49184677	592585	51523397	143324952	51351363	0	0	0	1	0	0	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	0	0	0	0	0	0	0	0	0	0	0	2	51531304	0	0	0	0	51523397	0	51523397	805731	25761698	0	17174466	25655470	17174465	51523397	8587232	25661866	34348931	51523397	119415282	441253661	47668456	11199950	0	
vect2_sp_mad_power_kernel	1	2	49168388	592405	51519149	143277150	51344928	0	0	0	1	0	0	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	0	0	0	0	0	0	0	0	0	0	0	2	51515708	0	0	0	0	51519149	0	51519149	805358	25759575	0	17173050	25660998	17173050	51519149	8586525	25657568	34346099	51519149	121856689	441314696	47943114	11169433	0	
vect2_sp_mad_power_kernel	1	4	49201094	592799	51531005	143372970	51357000	0	0	0	1	0	0	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	0	0	0	0	0	0	0	0	0	0	0	2	77300528	0	0	0	0	51531005	0	51531005	805513	25765502	0	17177001	0	17177002	25774214	8588501	115	34354004	51531005	121795654	442016601	47943115	11169433	0	
vect2_sp_mad_power_kernel	1	8	49169302	592402	51517932	143279361	51345129	0	0	0	1	0	0	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	17113128	0	0	0	0	0	0	0	0	0	0	0	2	77287660	0	0	0	0	51517932	0	51517932	805307	25758966	0	17172644	0	17172644	25774020	8586322	112	34345288	51517932	118560790	440521240	47607421	11169433	0	
vect2_sp_mad_power_kernel	1	16	49542220	597126	51676937	144404967	51482965	0	0	0	1	0	0	33890372	33890372	33890372	33890372	33890372	33890372	33890372	33890372	33890372	33890372	33890372	33890372	33890372	33890372	0	0	0	0	0	0	0	0	0	0	0	4	77410388	0	0	0	0	51676937	0	51676937	807797	25838469	0	17225646	0	17225646	25751261	8612823	128	34451291	51676937	125946044	456024169	61645507	11444091	0	
vect2_sp_mad_power_kernel	1	32	65184782	783709	68229291	189575632	68121027	0	0	0	1	0	0	67444860	67444860	67444860	67444860	67444860	67444860	67444860	67444860	67444860	67444860	67444860	67444860	67444860	67444860	0	0	0	0	0	0	0	0	0	0	0	8	102338004	0	0	0	0	68229291	0	68229291	1066406	34114646	0	22743097	0	22743097	68229291	11371548	160	45486194	68229291	163940429	593627929	75225829	14678954	0	
vect2_sp_mad_power_kernel	1	64	65307781	786160	68348655	190158881	68167934	0	0	0	2	0	0	134889720	134889720	134889720	134889720	134889720	134889720	134889720	134889720	134889720	134889720	134889720	134889720	134889720	134889720	0	0	0	0	0	0	0	0	0	0	0	16	68341688	0	0	0	0	68348655	0	68348655	1068635	34174327	0	22782885	0	22782885	34181287	11391442	129	45565770	68348655	159484863	589874267	61889648	14892578	0	
vect2_sp_mad_power_kernel	1	128	65246907	785392	68322146	189980981	68144630	0	0	0	4	0	0	269779440	269779440	269779440	269779440	269779440	269779440	269779440	269779440	269779440	269779440	269779440	269779440	269779440	269779440	0	0	0	0	0	0	0	0	0	0	0	32	102481376	0	0	0	0	68322146	0	68322146	1068209	34161073	0	22774049	0	22774048	34154672	11387024	120	45548097	68322146	159271239	595550537	61309814	14770507	0	
vect2_sp_mad_power_kernel	1	256	65257532	785547	68330757	190020604	68150676	0	0	0	8	0	0	539558880	539558880	539558880	539558880	539558880	539558880	539558880	539558880	539558880	539558880	539558880	539558880	539558880	539558880	0	0	0	0	0	0	0	0	0	0	0	64	102491988	0	0	0	0	68330757	0	68330757	1068338	34165378	0	22776919	0	22776919	34169439	11388459	110	45553838	68330757	167236327	619781493	60791015	14801025	0	
vect2_sp_mad_power_kernel	2	256	65330573	786389	68395590	190226620	68218364	0	0	0	16	0	0	1079117760	1079117760	1079117760	1079117760	1079117760	1079117760	1079117760	1079117760	1079117760	1079117760	1079117760	1079117760	1079117760	1079117760	0	0	0	0	0	0	0	0	0	0	0	128	102567604	0	0	0	0	68395590	0	68395590	1069368	34197795	0	22798530	0	22798530	34214182	11399264	113	45597060	68395590	178863525	664489745	63232421	14770507	0	
vect2_sp_mad_power_kernel	3	256	65263032	785538	68367678	190016158	68193950	0	0	0	24	0	0	1618676640	1618676640	1618676640	1618676640	1618676640	1618676640	1618676640	1618676640	1618676640	1618676640	1618676640	1618676640	1618676640	1618676640	0	0	0	0	0	0	0	0	0	0	0	192	102564964	0	0	0	0	68367678	0	68367678	1068962	34183839	0	22789226	0	22789226	34177561	11394612	126	45578452	68367678	183197021	710083007	60607909	14770507	0	
vect2_sp_mad_power_kernel	4	256	65410112	787339	68425892	190452995	68249163	0	0	0	32	0	0	1618675663	1618675663	1618675663	1618675663	1618675663	1618675663	1618675663	1618675663	1618675663	1618675663	1618675663	1618675663	1618675663	1618675663	0	0	0	0	0	0	0	0	0	0	0	256	102615160	0	0	0	0	68425892	0	68425892	1069846	34212946	0	22808630	0	22808630	34241068	11404315	121	45617260	68425892	193389892	740722656	61431884	14709472	0	
vect2_sp_mad_power_kernel	5	256	65328906	785902	68364361	190103576	68221981	0	0	0	40	0	0	1618693453	1618693453	1618693453	1618693453	1618693453	1618693453	1618693453	1618693453	1618693453	1618693453	1618693453	1618693453	1618693453	1618693453	0	0	0	0	0	0	0	0	0	0	0	320	102580968	0	0	0	0	68364361	0	68364361	1069017	34182180	0	22788120	0	22788120	34143016	11394060	34068944	45576240	68364361	208007812	797149658	74279784	14892578	0	
vect2_sp_mad_power_kernel	6	256	65140072	784058	68261148	189659304	68087685	0	0	0	48	0	0	1618666444	1618666444	1618666444	1618666444	1618666444	1618666444	1618666444	1618666444	1618666444	1618666444	1618666444	1618666444	1618666444	1618666444	0	0	0	0	0	0	0	0	0	0	0	384	102392796	0	0	0	0	68261148	0	68261148	1067266	34130574	0	22753716	0	22753715	34136432	11376857	34024129	45507431	68261148	204284667	817413329	60394286	14770507	0	
vect2_sp_mad_power_kernel	7	256	97080113	1167418	101611540	282432280	101431337	0	0	0	56	0	0	1888253793	1888253793	1888253793	1888253793	1888253793	1888253793	1888253793	1888253793	1888253793	1888253793	1888253793	1888253793	1888253793	1888253793	0	0	0	0	0	0	0	0	0	0	0	448	152418104	0	0	0	0	101611540	0	101611540	1588454	50805770	0	33870513	0	33870513	0	16935256	118	67741027	101611540	291717528	1144927978	87524414	21911621	0	
vect2_sp_mad_power_kernel	8	256	97069364	1167276	101626714	282397722	101450169	0	0	0	64	0	0	2157960445	2157960445	2157960445	2157960445	2157960445	2157960445	2157960445	2157960445	2157960445	2157960445	2157960445	2157960445	2157960445	2157960445	0	0	0	0	0	0	0	0	0	0	0	512	101623408	0	0	0	0	101626714	0	101626714	1588589	50813357	0	33875571	0	33875571	50842321	16937786	50642143	67751142	101626714	308593750	1213775634	87799071	22125243	0	
vect2_sp_mad_power_kernel	9	256	97190905	1168246	101653793	282633036	101512101	0	0	0	72	0	0	2427878164	2427878164	2427878164	2427878164	2427878164	2427878164	2427878164	2427878164	2427878164	2427878164	2427878164	2427878164	2427878164	2427878164	0	0	0	0	0	0	0	0	0	0	0	576	152423540	0	0	0	0	101653793	0	101653793	1589017	50826897	0	33884598	0	33884597	50773575	16942299	50637003	67769195	101653793	322479247	1265869140	89569091	22003173	0	
vect2_sp_mad_power_kernel	10	256	129399940	1555207	135403702	376278315	135228314	0	0	0	80	0	0	2696976680	2696976680	2696976680	2696976680	2696976680	2696976680	2696976680	2696976680	2696976680	2696976680	2696976680	2696976680	2696976680	2696976680	0	0	0	0	0	0	0	0	0	0	0	640	203077916	0	0	0	0	135403702	0	135403702	2116059	67701851	0	45134567	0	45134567	135403702	22567283	67541905	90269135	135403702	411560058	1595581054	113952636	29327392	0	
vect2_sp_mad_power_kernel	11	256	129420525	1555472	135414306	376341601	135237106	0	0	0	88	0	0	2965922928	2965922928	2965922928	2965922928	2965922928	2965922928	2965922928	2965922928	2965922928	2965922928	2965922928	2965922928	2965922928	2965922928	0	0	0	0	0	0	0	0	0	0	0	704	135407148	0	0	0	0	135414306	0	135414306	2115856	67707153	0	45138102	67593842	45138102	135414306	22569051	138	90276203	135414306	410461425	1643218994	115356444	29235839	0	
vect2_sp_mad_power_kernel	12	256	129634773	1558050	135496422	376964346	135318594	0	0	0	96	0	0	3234807518	3234807518	3234807518	3234807518	3234807518	3234807518	3234807518	3234807518	3234807518	3234807518	3234807518	3234807518	3234807518	3234807518	0	0	0	0	0	0	0	0	0	0	0	768	203247264	0	0	0	0	135496422	0	135496422	2117142	67748211	0	45165474	67662224	45165474	135496422	22582737	131	90330948	135496422	425842285	1704284667	117645263	29418945	0	
vect2_sp_mad_power_kernel	13	256	161715688	1943119	169209388	470123361	169023001	0	0	0	104	0	0	3504190910	3504190910	3504190910	3504190910	3504190910	3504190910	3504190910	3504190910	3504190910	3504190910	3504190910	3504190910	3504190910	3504190910	0	0	0	0	0	0	0	0	0	0	0	832	253788644	0	0	0	0	169209388	0	169209388	2644343	84604694	0	56403129	84493168	56403129	84589991	28201564	150	112806258	169209388	519561767	2035308837	145507812	36560058	0	
vect2_sp_mad_power_kernel	14	256	161641937	1942145	169174704	469916511	168996051	0	0	0	112	0	0	3773471355	3773471355	3773471355	3773471355	3773471355	3773471355	3773471355	3773471355	3773471355	3773471355	3773471355	3773471355	3773471355	3773471355	0	0	0	0	0	0	0	0	0	0	0	896	169166732	0	0	0	0	169174704	0	169174704	2643695	84587352	0	56391568	84523670	56391568	0	28195784	126	112783136	169174704	519805907	2072967528	143402099	36437987	0	
vect2_sp_mad_power_kernel	15	256	161588689	1941491	169156709	469758809	168979493	0	0	0	120	0	0	4042836342	4042836342	4042836342	4042836342	4042836342	4042836342	4042836342	4042836342	4042836342	4042836342	4042836342	4042836342	4042836342	4042836342	0	0	0	0	0	0	0	0	0	0	0	960	253750448	0	0	0	0	169156709	0	169156709	2643417	84578354	0	56385569	84506951	56385569	0	28192785	116	112771139	169156709	545440673	2146209716	160644530	36560058	0	
vect2_sp_mad_power_kernel	16	256	194030847	2330323	202826496	563856693	202684899	0	0	0	128	0	0	4313875745	4313875745	4313875745	4313875745	4313875745	4313875745	4313875745	4313875745	4313875745	4313875745	4313875745	4313875745	4313875745	4313875745	0	0	0	0	0	0	0	0	0	0	0	1024	304246508	0	0	0	0	202826496	0	202826496	3169510	101413248	0	67608832	101328067	67608832	0	33804416	191	135217664	202826496	624664306	2493347167	181488037	43884276	0	
vect2_sp_mad_power_kernel	17	256	193928970	2329150	202795496	563570348	202649388	0	0	0	136	0	0	4584905626	4584905626	4584905626	4584905626	4584905626	4584905626	4584905626	4584905626	4584905626	4584905626	4584905626	4584905626	4584905626	4584905626	0	0	0	0	0	0	0	0	0	0	0	1088	304180384	0	0	0	0	202795496	0	202795496	3169026	101397747	0	67598498	101325178	67598498	0	33799249	206	135196998	202795496	641754150	2540191650	183135986	43823242	0	
vect2_sp_mad_power_kernel	18	256	194736138	2339379	203126106	566041348	202943607	1	0	0	144	0	0	4855950468	4855950468	4855950468	4855950468	4855950468	4855950468	4855950468	4855950468	4855950468	4855950468	4855950468	4855950468	4855950468	4855950468	0	0	0	0	0	0	0	0	0	0	0	1152	304688580	0	0	0	0	203126106	0	203126106	3174367	101563053	0	67708702	101474465	67708702	0	33854351	245	135417404	203126106	661224364	2617919921	178802489	44189452	0	
vect2_sp_mad_power_kernel	19	256	226818011	2739699	238144927	659463080	237993710	41	0	0	152	0	82913	5127053407	5127053407	5127053407	5127053407	5127053407	5127053407	5127053407	5127053407	5127053407	5127053407	5127053407	5127053407	5127053407	5127053407	331308	0	0	0	0	328906	20201	433135	82363	0	0	1216	238139608	0	0	0	0	238144927	0	238144927	3721483	119072464	0	79381642	118406351	79381642	0	39690821	3237	158763285	238144927	744659423	2926940917	209075927	51544189	0	
vect2_sp_mad_power_kernel	20	256	226084799	2715538	236547531	657077175	236362424	0	0	0	160	0	0	5395532630	5395532630	5395532630	5395532630	5395532630	5395532630	5395532630	5395532630	5395532630	5395532630	5395532630	5395532630	5395532630	5395532630	0	0	0	0	0	0	0	0	0	0	0	1280	354848136	0	0	0	0	236547531	0	236547531	3696405	118273765	0	78849177	118174886	78849177	0	39424588	166	157698355	236547531	744903564	2987609863	198272704	51116943	0	
vect2_sp_mad_power_kernel	21	256	258908883	3109373	270888312	752385712	270708447	0	0	0	168	0	0	5833565334	5833565334	5833565334	5833565334	5833565334	5833565334	5833565334	5833565334	5833565334	5833565334	5833565334	5833565334	5833565334	5833565334	0	0	0	0	0	0	0	0	0	0	0	1344	406301376	0	0	0	0	270888312	0	270888312	4232978	135444156	0	90296103	202583368	90296104	135469118	45148051	135110367	180592208	270888312	841003417	3353546142	248229980	58685302	0	
vect2_sp_mad_power_kernel	22	256	290603752	3489276	304036528	844323248	303888520	0	0	0	176	0	0	5951785114	5951785114	5951785114	5951785114	5951785114	5951785114	5951785114	5951785114	5951785114	5951785114	5951785114	5951785114	5951785114	5951785114	0	0	0	0	0	0	0	0	0	0	0	1408	456073672	0	0	0	0	304036528	0	304036528	4750930	152018264	0	101345509	202585122	101345509	151995768	50672755	151687045	202691018	304036528	921203613	3659118651	261657714	65673828	0	
