kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
vect16_sp_div_kernel	1	1	4667	1468795711	294072	611701	43239	0	0	0	1	0	0	118	118	118	118	118	118	118	118	118	118	118	118	118	118	0	0	0	0	0	0	0	0	0	0	0	12	994720	0	0	0	0	294072	0	294072	4594	147036	0	98024	0	98024	0	49012	489	196048	294072	0	0	1647949	0	0	
vect16_sp_div_kernel	1	2	5000	1470098254	301328	610443	54006	0	0	0	1	0	0	118	118	118	118	118	118	118	118	118	118	118	118	118	118	0	0	0	0	0	0	0	0	0	0	0	24	200752	0	0	0	0	301328	0	301328	4708	150664	0	100443	0	100443	301328	50221	494	200886	301328	0	0	1892089	0	0	
vect16_sp_div_kernel	1	4	4750	1471440813	296651	611802	43371	0	0	0	1	0	0	118	118	118	118	118	118	118	118	118	118	118	118	118	118	0	0	0	0	0	0	0	0	0	0	0	48	197016	0	0	0	0	296651	0	296651	4635	148326	0	98884	0	98883	0	49441	516	197767	296651	0	0	1831054	0	0	
vect16_sp_div_kernel	1	8	4833	1473116048	282027	587249	43569	0	0	0	1	0	0	118	118	118	118	118	118	118	118	118	118	118	118	118	118	0	0	0	0	0	0	0	0	0	0	0	96	189704	0	0	0	0	282027	0	282027	4406	141013	0	94009	0	94009	0	47004	504	188019	282027	0	0	2075195	0	0	
vect16_sp_div_kernel	1	16	4833	1474700879	286151	594269	43953	0	0	0	1	0	0	226	226	226	226	226	226	226	226	226	226	226	226	226	226	0	0	0	0	0	0	0	0	0	0	0	192	194512	0	0	0	0	286151	0	286151	4472	143075	0	95384	0	95383	0	47692	472	190767	286151	0	0	1831054	0	0	
vect16_sp_div_kernel	1	32	4750	1476047969	281654	588757	42730	0	0	0	2	0	0	452	452	452	452	452	452	452	452	452	452	452	452	452	452	0	0	0	0	0	0	0	0	0	0	0	384	934680	0	0	0	0	281654	0	281654	4401	140827	0	93885	238619	93885	0	46942	484	187770	281654	0	0	1831054	0	0	
vect16_sp_div_kernel	1	64	5833	1477772758	294793	606565	44418	0	0	0	4	0	0	904	904	904	904	904	904	904	904	904	904	904	904	904	904	0	0	0	0	0	0	0	0	0	0	0	768	198128	0	0	0	0	294793	0	294793	4607	147397	0	98265	8015	98264	0	49132	525	196528	294793	0	0	1770019	0	0	
vect16_sp_div_kernel	1	128	6833	1479214922	299253	626542	45363	0	0	0	8	0	0	1808	1808	1808	1808	1808	1808	1808	1808	1808	1808	1808	1808	1808	1808	0	0	0	0	0	0	0	0	0	0	0	1536	0	0	0	0	0	299253	0	299253	4676	149626	0	99751	0	99751	0	49876	551	199502	299253	0	0	1525878	0	0	
vect16_sp_div_kernel	1	256	8917	1480702119	305893	639973	47447	0	0	0	16	0	0	3616	3616	3616	3616	3616	3616	3616	3616	3616	3616	3616	3616	3616	3616	0	0	0	0	0	0	0	0	0	0	0	3072	1046232	0	0	0	0	305893	0	305893	4779	152946	0	101965	0	101964	0	50982	571	203929	305893	0	0	1464843	0	0	
vect16_sp_div_kernel	2	256	12917	1482332869	304147	633260	51809	0	0	0	32	0	0	5742	5742	5742	5742	5742	5742	5742	5742	5742	5742	5742	5742	5742	5742	0	0	0	0	0	0	0	0	0	0	0	6144	0	0	0	0	0	304147	0	304147	5370	152073	0	101382	0	101383	0	50692	650	202765	304147	0	0	1831054	0	0	
