kernel	block size	threads per block	OCL_TIME	TIMESTAMP	GPU_TICKS	REASON	A0	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	B0	B1	B2	B3	B4	B5	B6	B7	C0	C1	C2	C3	C4	C5	C6	C7	PSYS_ENERGY	PACKAGE_ENERGY	PP0_ENERGY	DRAM_ENERGY	RAPL_ENERGY_GPU
scalar_sp_mad_priv_iter_8192_kernel	1	1	107833	6272	547575	1200843	147664	0	0	0	1	0	0	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	0	0	0	0	0	0	0	0	0	0	0	2	1146768	0	0	0	0	547575	0	547575	8908	273788	0	182525	0	182525	546931	91262	172	365050	547575	1464843	5218505	1647949	244140	0	
scalar_sp_mad_priv_iter_8192_kernel	1	2	107917	6299	549897	1209718	147884	0	0	0	1	0	0	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	0	0	0	0	0	0	0	0	0	0	0	2	325008	0	0	0	0	549897	0	549897	9234	274948	0	183298	0	183299	549897	91650	273729	366598	549897	0	0	1647949	0	0	
scalar_sp_mad_priv_iter_8192_kernel	1	4	107708	6256	546126	1205691	147813	0	0	0	1	0	0	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	0	0	0	0	0	0	0	0	0	0	0	2	324200	0	0	0	0	546126	0	546126	9158	273063	0	182042	0	182042	545498	91021	192	364084	546126	1464843	0	1647949	0	0	
scalar_sp_mad_priv_iter_8192_kernel	1	8	107833	6395	558301	1209538	147763	0	0	0	1	0	0	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	16738	0	0	0	0	0	0	0	0	0	0	0	2	325060	0	0	0	0	558301	0	558301	8799	279150	0	186100	0	186100	551782	93050	180	372200	558301	0	0	1708984	0	0	
scalar_sp_mad_priv_iter_8192_kernel	1	16	122791	6473	565113	1249839	163571	0	0	0	1	0	0	33142	33142	33142	33142	33142	33142	33142	33142	33142	33142	33142	33142	33142	33142	0	0	0	0	0	0	0	0	0	0	0	2	408332	0	0	0	0	565113	0	565113	9111	282556	0	188371	0	188371	564157	94186	182	376742	565113	1434326	5126953	1647949	244140	0	
scalar_sp_mad_priv_iter_8192_kernel	1	32	123124	6450	563044	1247801	163550	0	0	0	1	0	0	65950	65950	65950	65950	65950	65950	65950	65950	65950	65950	65950	65950	65950	65950	0	0	0	0	0	0	0	0	0	0	0	4	340756	0	0	0	0	563044	0	563044	9445	281522	0	187681	66485	187681	563044	93840	191	375363	563044	1434326	5187988	1647949	244140	0	
scalar_sp_mad_priv_iter_8192_kernel	1	64	123166	6454	563449	1248905	163996	0	0	0	2	0	0	131900	131900	131900	131900	131900	131900	131900	131900	131900	131900	131900	131900	131900	131900	0	0	0	0	0	0	0	0	0	0	0	8	339976	0	0	0	0	563449	0	563449	9117	281724	0	187816	0	187816	562712	93908	190	375632	563449	0	0	1678466	0	0	
scalar_sp_mad_priv_iter_8192_kernel	1	128	123083	6581	574544	1255632	163614	0	0	0	4	0	0	263800	263800	263800	263800	263800	263800	263800	263800	263800	263800	263800	263800	263800	263800	0	0	0	0	0	0	0	0	0	0	0	16	340632	0	0	0	0	574544	0	574544	9279	287272	0	191514	0	191514	569067	95757	190	383029	574544	1434326	5096435	1800536	244140	0	
scalar_sp_mad_priv_iter_8192_kernel	1	256	123125	6463	564156	1251436	164078	0	0	0	8	0	0	527600	527600	527600	527600	527600	527600	527600	527600	527600	527600	527600	527600	527600	527600	0	0	0	0	0	0	0	0	0	0	0	32	341084	0	0	0	0	564156	0	564156	9145	282078	0	188052	0	188052	563619	94026	204	376104	564156	1434326	5126953	1708984	244140	0	
scalar_sp_mad_priv_iter_8192_kernel	2	256	123333	6484	566072	1253888	163794	0	0	0	16	0	0	1055200	1055200	1055200	1055200	1055200	1055200	1055200	1055200	1055200	1055200	1055200	1055200	1055200	1055200	0	0	0	0	0	0	0	0	0	0	0	64	341488	0	0	0	0	566072	0	566072	9498	283036	0	188691	0	188691	563945	94345	193	377381	566072	0	0	1770019	0	0	
