#block size	threads per block	Total threads	GPU Power
1.0	1.0	1.0	16.63967303401161	
1.0	2.0	2.0	16.22639464076584	
1.0	4.0	4.0	16.081905163407082	
1.0	8.0	8.0	16.634909292455966	
1.0	16.0	16.0	4.334707146424497	
1.0	32.0	32.0	12.290454679105075	
1.0	64.0	64.0	11.85100280918391	
1.0	128.0	128.0	12.176285236919636	
1.0	256.0	256.0	11.509471253571288	
2.0	256.0	512.0	12.029174049992365	
3.0	256.0	768.0	11.949358095298841	
4.0	256.0	1024.0	11.939669518050106	
5.0	256.0	1280.0	11.869862081280289	
6.0	256.0	1536.0	12.32098976560503	
7.0	256.0	1792.0	7.3317308753049035	
8.0	256.0	2048.0	7.563060203486172	
9.0	256.0	2304.0	7.189727659347091	
10.0	256.0	2560.0	4.577832238442709	
11.0	256.0	2816.0	5.487185682351763	
12.0	256.0	3072.0	5.108481112922216	
13.0	256.0	3328.0	12.679073082157249	
14.0	256.0	3584.0	13.707683591084098	
15.0	256.0	3840.0	8.034672783642739	
16.0	256.0	4096.0	11.268375366456898	
17.0	256.0	4352.0	10.830322827249038	
18.0	256.0	4608.0	10.995095771612153	
19.0	256.0	4864.0	9.32268338190757	
20.0	256.0	5120.0	9.429930151766095	
21.0	256.0	5376.0	13.385562952777107	
22.0	256.0	5632.0	11.139497540030993	
23.0	256.0	5888.0	10.725415434883086	
24.0	256.0	6144.0	10.856814568852084	
25.0	256.0	6400.0	11.507273340150022	
26.0	256.0	6656.0	11.305471498918642	
27.0	256.0	6912.0	11.260512103568665	
28.0	256.0	7168.0	11.499565795837963	
29.0	256.0	7424.0	11.5587246392083	
30.0	256.0	7680.0	11.617851933242525	
31.0	256.0	7936.0	11.838935130058776	
32.0	256.0	8192.0	11.946658228744349	
64.0	256.0	16384.0	11.795605840488472	
128.0	256.0	32768.0	11.634729245457038	
256.0	256.0	65536.0	12.174487265486423	
512.0	256.0	131072.0	12.066086056596006	
1024.0	256.0	262144.0	12.073794333456194	
2048.0	256.0	524288.0	12.105616278361229	
4096.0	256.0	1048576.0	12.146603361839446	
8192.0	256.0	2097152.0	12.168164182959238	
