#block size	threads per block	Total threads	C instructions per cycle
1.0	1.0	1.0	0.4876190476190476	
1.0	2.0	2.0	0.9752380952380952	
1.0	4.0	4.0	1.9504761904761905	
1.0	8.0	8.0	3.900952380952381	
1.0	16.0	16.0	3.930902111324376	
1.0	32.0	32.0	3.9460500963391136	
1.0	64.0	64.0	3.9460500963391136	
1.0	128.0	128.0	3.9460500963391136	
1.0	256.0	256.0	3.9460500963391136	
2.0	256.0	512.0	3.9460500963391136	
3.0	256.0	768.0	3.9460500963391136	
4.0	256.0	1024.0	5.251702860806154	
5.0	256.0	1280.0	6.5525515917453205	
6.0	256.0	1536.0	7.848622754491018	
7.0	256.0	1792.0	7.8502344364968	
8.0	256.0	2048.0	7.8528842373293894	
9.0	256.0	2304.0	7.854998734834663	
10.0	256.0	2560.0	7.856479233724743	
11.0	256.0	2816.0	7.858119229553407	
12.0	256.0	3072.0	7.856345809003861	
13.0	256.0	3328.0	7.857979215233247	
14.0	256.0	3584.0	7.858016747994287	
15.0	256.0	3840.0	7.8587088818583535	
16.0	256.0	4096.0	7.856929575617935	
17.0	256.0	4352.0	7.8568836906715935	
18.0	256.0	4608.0	7.856162684412685	
19.0	256.0	4864.0	7.856967532488019	
20.0	256.0	5120.0	7.857609601400404	
21.0	256.0	5376.0	7.548377277358121	
22.0	256.0	5632.0	7.814336661138391	
23.0	256.0	5888.0	7.87789052271783	
24.0	256.0	6144.0	7.788200079473248	
25.0	256.0	6400.0	7.758484955031426	
26.0	256.0	6656.0	7.79601491547137	
27.0	256.0	6912.0	7.783980670611873	
28.0	256.0	7168.0	7.83207423152108	
29.0	256.0	7424.0	7.806495404214506	
30.0	256.0	7680.0	7.863958257920135	
31.0	256.0	7936.0	7.866492166869303	
32.0	256.0	8192.0	7.870744495194202	
64.0	256.0	16384.0	7.866459922925908	
128.0	256.0	32768.0	7.884041189907693	
256.0	256.0	65536.0	7.892253335859461	
512.0	256.0	131072.0	7.891508558950984	
1024.0	256.0	262144.0	7.893060452210274	
2048.0	256.0	524288.0	7.893322719333934	
4096.0	256.0	1048576.0	7.89360763545089	
8192.0	256.0	2097152.0	7.893639987206435	
