#block size	threads per block	Total threads	Theoretical GFLOP/s
1.0	1.0	1.0	0.251095785440613	
1.0	2.0	2.0	0.5037975462009163	
1.0	4.0	4.0	1.006960342946699	
1.0	8.0	8.0	2.012652785455439	
1.0	16.0	16.0	3.6262328643952912	
1.0	32.0	32.0	7.239946973044631	
1.0	64.0	64.0	14.504931457581165	
1.0	128.0	128.0	28.69548321771137	
1.0	256.0	256.0	55.738259136212626	
2.0	256.0	512.0	106.40985374145345	
3.0	256.0	768.0	152.5978316233719	
4.0	256.0	1024.0	166.24931626303064	
5.0	256.0	1280.0	176.78836670179135	
6.0	256.0	1536.0	203.1566268950708	
7.0	256.0	1792.0	207.06623128407304	
8.0	256.0	2048.0	210.04470763510255	
9.0	256.0	2304.0	229.65150206236996	
10.0	256.0	2560.0	231.78456760445852	
11.0	256.0	2816.0	211.07567869266452	
12.0	256.0	3072.0	187.51359084406295	
13.0	256.0	3328.0	189.87673288875735	
14.0	256.0	3584.0	202.33921304448205	
15.0	256.0	3840.0	211.77506547013957	
16.0	256.0	4096.0	224.32057225945547	
17.0	256.0	4352.0	235.94148381738344	
18.0	256.0	4608.0	245.05642004401426	
19.0	256.0	4864.0	248.77869210693905	
20.0	256.0	5120.0	258.80940260333267	
21.0	256.0	5376.0	220.73126686865194	
22.0	256.0	5632.0	233.87917067977898	
23.0	256.0	5888.0	229.80352510427858	
24.0	256.0	6144.0	237.71843119474042	
25.0	256.0	6400.0	242.5395298057974	
26.0	256.0	6656.0	251.0558989624125	
27.0	256.0	6912.0	258.28408779900377	
28.0	256.0	7168.0	265.4034865694308	
29.0	256.0	7424.0	273.3630800279578	
30.0	256.0	7680.0	273.02341425945974	
31.0	256.0	7936.0	253.12883688785493	
32.0	256.0	8192.0	251.81656966817886	
64.0	256.0	16384.0	285.62159286423383	
128.0	256.0	32768.0	307.5314705543714	
256.0	256.0	65536.0	314.56637965104034	
512.0	256.0	131072.0	317.64896970012524	
1024.0	256.0	262144.0	319.6307062143529	
2048.0	256.0	524288.0	321.3090248799066	
4096.0	256.0	1048576.0	321.911566359408	
8192.0	256.0	2097152.0	322.2255425668622	
