1.0	1.0	1.0	11.111563241776874	0.1215159830898168	
4.0	256.0	1024.0	153.75366920979678	36.22728077562566	
4096.0	256.0	1048576.0	233.38947212566507	145.50842973838684	
5.0	256.0	1280.0	192.18944455136136	49.615522358045155	
1.0	128.0	128.0	115.31683712746069	12.501907453394162	
512.0	256.0	131072.0	233.28473538051617	125.76590773964567	
6.0	256.0	1536.0	230.62416319573316	39.4340872743441	
1.0	16.0	16.0	104.92055233139884	1.9155790507290227	
64.0	256.0	16384.0	232.48825308295574	69.99458773933198	
7.0	256.0	1792.0	232.04365223142716	48.211825680362	
1.0	2.0	2.0	22.22312648355375	0.24284453749400747	
8.0	256.0	2048.0	232.70641167123378	48.9670808283355	
8192.0	256.0	2097152.0	233.40199531551036	147.5931573593426	
9.0	256.0	2304.0	233.78738609015244	43.26133918383748	
10.0	256.0	2560.0	233.8453347048589	56.49809754526722	
1.0	256.0	256.0	115.31683712746069	17.630348567165118	
1024.0	256.0	262144.0	233.3339981727826	135.35587128043167	
11.0	256.0	2816.0	233.3996259649267	55.862562194796176	
12.0	256.0	3072.0	232.48656255327293	46.26996891323889	
1.0	32.0	32.0	115.31683712746069	3.8018572820594163	
128.0	256.0	32768.0	232.96048141121213	88.12239187536137	
13.0	256.0	3328.0	232.82411251367725	54.44890679688241	
14.0	256.0	3584.0	232.81386965136554	50.43880343651504	
15.0	256.0	3840.0	232.65809993939902	45.35507385953138	
1.0	4.0	4.0	44.4462529671075	0.4796713677305435	
16.0	256.0	4096.0	233.40744620528773	54.78762389814807	
16384.0	256.0	4194304.0	233.40991032251083	148.67532926911838	
17.0	256.0	4352.0	233.01474720922704	37.636981838191915	
18.0	256.0	4608.0	231.85430770169793	30.597354886615648	
19.0	256.0	4864.0	232.2768460282062	43.29866567464276	
20.0	256.0	5120.0	232.73703876207185	45.16662432153851	
2.0	256.0	512.0	115.31683712746069	17.21023630174971	
2048.0	256.0	524288.0	233.37604210024466	141.5277379405329	
21.0	256.0	5376.0	233.5279436339231	45.66418153610464	
22.0	256.0	5632.0	232.68083107872454	45.167720084009055	
23.0	256.0	5888.0	232.92516405639475	43.341041813821555	
24.0	256.0	6144.0	232.38019673527594	43.3997515298992	
25.0	256.0	6400.0	232.99433374296962	43.3425828354008	
1.0	64.0	64.0	115.31683712746069	7.190908292133049	
256.0	256.0	65536.0	233.19749928933948	109.47807037505318	
26.0	256.0	6656.0	233.0172934328011	44.28545303598028	
27.0	256.0	6912.0	232.88782123641738	43.693606123675856	
28.0	256.0	7168.0	232.9116685009488	44.28731695860232	
29.0	256.0	7424.0	232.89535220395342	45.30617919662051	
30.0	256.0	7680.0	233.54047636544408	45.82739897963852	
3.0	256.0	768.0	115.31683712746069	18.230671475620035	
31.0	256.0	7936.0	232.86395454777207	48.23750427943775	
1.0	8.0	8.0	88.892505934215	0.9715649075991531	
32.0	256.0	8192.0	232.82252906604063	51.19450132302141	
32768.0	256.0	8388608.0	233.4010911525933	149.18508389669776	
#block size	threads per block	Total threads	Bandwidth/EU Read (bytes/cy)	Bandwidth/EU Read (GB/s)
