#block size	threads per block	Total threads	Theoretical GFLOP/s
1.0	1.0	1.0	0.15716067146282975	
1.0	2.0	2.0	0.3149527590084678	
1.0	4.0	4.0	0.628642685851319	
1.0	8.0	8.0	1.2557796407185629	
1.0	16.0	16.0	2.2052071503680337	
1.0	32.0	32.0	4.405781512605042	
1.0	64.0	64.0	8.808528154165371	
1.0	128.0	128.0	17.51889598021853	
1.0	256.0	256.0	34.59248323697515	
2.0	256.0	512.0	67.83277537884301	
3.0	256.0	768.0	99.86517353312328	
4.0	256.0	1024.0	105.65596286943214	
5.0	256.0	1280.0	111.10797938002321	
6.0	256.0	1536.0	130.61891563638628	
7.0	256.0	1792.0	131.16979176439577	
8.0	256.0	2048.0	131.8450445777783	
9.0	256.0	2304.0	145.7953004063094	
10.0	256.0	2560.0	145.84723661425264	
11.0	256.0	2816.0	119.65668432832531	
12.0	256.0	3072.0	112.26448316087891	
13.0	256.0	3328.0	113.44825060754353	
14.0	256.0	3584.0	121.49077133475816	
15.0	256.0	3840.0	129.82165518351377	
16.0	256.0	4096.0	137.5421210661693	
17.0	256.0	4352.0	145.97664477455493	
18.0	256.0	4608.0	154.5767975528957	
19.0	256.0	4864.0	155.74990667722045	
20.0	256.0	5120.0	163.69420984435737	
21.0	256.0	5376.0	135.68279202173872	
22.0	256.0	5632.0	140.21804035983467	
23.0	256.0	5888.0	144.76747522404904	
24.0	256.0	6144.0	146.0836129331863	
25.0	256.0	6400.0	149.9220776249832	
26.0	256.0	6656.0	154.76653297796548	
27.0	256.0	6912.0	159.39955099196993	
28.0	256.0	7168.0	165.14819116832274	
29.0	256.0	7424.0	170.7862427250581	
30.0	256.0	7680.0	170.6164499652202	
31.0	256.0	7936.0	155.3297462608114	
32.0	256.0	8192.0	154.23690739538384	
64.0	256.0	16384.0	175.38668243457354	
128.0	256.0	32768.0	190.48749629666426	
256.0	256.0	65536.0	193.77763308135582	
512.0	256.0	131072.0	195.976322047171	
1024.0	256.0	262144.0	196.93895817901745	
2048.0	256.0	524288.0	198.00158845044945	
4096.0	256.0	1048576.0	197.9056878216748	
8192.0	256.0	2097152.0	198.52521318583769	
