#block size	threads per block	Total threads	GFLOP/s/W
1.0	1.0	1.0	-0.02191311791140595	
1.0	2.0	2.0	-0.04129776408803501	
1.0	4.0	4.0	-0.08259552817607003	
1.0	8.0	8.0	-0.17179879387473967	
1.0	16.0	16.0	-0.3303821127042802	
1.0	32.0	32.0	-0.6482972071142448	
1.0	64.0	64.0	-1.2965944142284895	
1.0	128.0	128.0	-2.4988912495099695	
1.0	256.0	256.0	-5.090332285768552	
2.0	256.0	512.0	-10.572227606536966	
3.0	256.0	768.0	-15.270996857305656	
4.0	256.0	1024.0	4.087403081653212	
5.0	256.0	1280.0	5.586948746724032	
6.0	256.0	1536.0	18.123815490979805	
7.0	256.0	1792.0	22.637005328462593	
8.0	256.0	2048.0	9.437866328242201	
9.0	256.0	2304.0	10.138937914048473	
10.0	256.0	2560.0	11.03927185039686	
11.0	256.0	2816.0	12.866626973226447	
12.0	256.0	3072.0	14.72560108064175	
13.0	256.0	3328.0	16.855719569001906	
14.0	256.0	3584.0	16.587460194647573	
15.0	256.0	3840.0	18.913617539117176	
16.0	256.0	4096.0	19.811021325474524	
17.0	256.0	4352.0	21.83609447105866	
18.0	256.0	4608.0	23.12057415667179	
19.0	256.0	4864.0	23.739452726803684	
20.0	256.0	5120.0	24.875824129876317	
21.0	256.0	5376.0	26.724236391952545	
22.0	256.0	5632.0	30.08613515999422	
23.0	256.0	5888.0	30.690252203846864	
24.0	256.0	6144.0	31.56492626259491	
25.0	256.0	6400.0	32.72355731871651	
26.0	256.0	6656.0	33.553172465525904	
27.0	256.0	6912.0	33.5823675546399	
28.0	256.0	7168.0	38.871619786640615	
29.0	256.0	7424.0	35.271942053419664	
30.0	256.0	7680.0	40.8234434554206	
31.0	256.0	7936.0	38.21172092071893	
32.0	256.0	8192.0	46.29521720092005	
64.0	256.0	16384.0	32.338576313567586	
128.0	256.0	32768.0	34.25936992526727	
256.0	256.0	65536.0	32.368327512391055	
512.0	256.0	131072.0	33.937180828063404	
1024.0	256.0	262144.0	33.22414724809738	
2048.0	256.0	524288.0	32.82889859372195	
4096.0	256.0	1048576.0	32.93067873251578	
8192.0	256.0	2097152.0	32.812633885799045	
